,document,topic0,topic1,topic2
423,49|86,0.1658291457286432,0.6683417085427136,0.1658291457286432
424,49|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
425,49|89,0.8677354709418837,0.06613226452905811,0.06613226452905811
426,49|96,0.1658291457286432,0.6683417085427136,0.1658291457286432
427,49|102,0.6683417085427136,0.1658291457286432,0.1658291457286432
428,49|106,0.1658291457286432,0.1658291457286432,0.6683417085427136
429,50|13,0.1658291457286432,0.6683417085427136,0.1658291457286432
430,50|14,0.04721030042918455,0.04721030042918455,0.9055793991416309
431,50|33,0.1658291457286432,0.1658291457286432,0.6683417085427136
432,50|34,0.1658291457286432,0.1658291457286432,0.6683417085427136
433,50|38,0.11036789297658862,0.7792642140468227,0.11036789297658862
434,50|49,0.1658291457286432,0.1658291457286432,0.6683417085427136
435,50|50,0.11036789297658862,0.11036789297658862,0.7792642140468227
436,50|52,0.1658291457286432,0.1658291457286432,0.6683417085427136
437,50|53,0.6683417085427136,0.1658291457286432,0.1658291457286432
438,50|54,0.1658291457286432,0.1658291457286432,0.6683417085427136
439,50|55,0.11036789297658862,0.7792642140468227,0.11036789297658862
440,50|57,0.6683417085427136,0.1658291457286432,0.1658291457286432
441,50|58,0.6683417085427136,0.1658291457286432,0.1658291457286432
442,50|77,0.1658291457286432,0.6683417085427136,0.1658291457286432
443,50|79,0.11036789297658862,0.7792642140468227,0.11036789297658862
444,50|80,0.14794215795328142,0.8153503893214683,0.03670745272525028
445,50|81,0.05509181969949917,0.05509181969949917,0.8898163606010017
446,50|82,0.6683417085427136,0.1658291457286432,0.1658291457286432
447,50|83,0.1658291457286432,0.1658291457286432,0.6683417085427136
448,50|84,0.7792642140468227,0.11036789297658862,0.11036789297658862
449,50|85,0.11036789297658862,0.11036789297658862,0.7792642140468227
450,50|86,0.4669338677354709,0.4669338677354709,0.06613226452905811
451,50|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
452,50|88,0.11036789297658862,0.11036789297658862,0.7792642140468227
453,50|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
454,50|103,0.1658291457286432,0.1658291457286432,0.6683417085427136
455,50|107,0.04721030042918455,0.47639484978540775,0.47639484978540775
456,51|13,0.1658291457286432,0.6683417085427136,0.1658291457286432
457,51|14,0.06613226452905811,0.06613226452905811,0.8677354709418837
458,51|22,0.3333333333333333,0.08270676691729323,0.5839598997493735
459,51|39,0.1658291457286432,0.1658291457286432,0.6683417085427136
460,51|47,0.11036789297658862,0.44481605351170567,0.44481605351170567
461,51|48,0.06613226452905811,0.8677354709418837,0.06613226452905811
462,51|51,0.1658291457286432,0.1658291457286432,0.6683417085427136
463,51|52,0.7792642140468227,0.11036789297658862,0.11036789297658862
464,51|55,0.6683417085427136,0.1658291457286432,0.1658291457286432
465,51|58,0.1658291457286432,0.6683417085427136,0.1658291457286432
466,51|59,0.1658291457286432,0.1658291457286432,0.6683417085427136
467,51|79,0.04130162703379224,0.9173967459324155,0.04130162703379224
468,51|80,0.30950679056468905,0.6669049320943531,0.02358827734095783
469,51|81,0.05509181969949917,0.8898163606010017,0.05509181969949917
470,51|82,0.5839598997493735,0.3333333333333333,0.08270676691729323
471,51|83,0.2665330661322645,0.6673346693386774,0.06613226452905811
472,51|84,0.6683417085427136,0.1658291457286432,0.1658291457286432
473,51|88,0.1658291457286432,0.6683417085427136,0.1658291457286432
474,51|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
475,51|99,0.1658291457286432,0.6683417085427136,0.1658291457286432
476,51|103,0.6683417085427136,0.1658291457286432,0.1658291457286432
477,51|109,0.1658291457286432,0.6683417085427136,0.1658291457286432
478,51|110,0.1658291457286432,0.1658291457286432,0.6683417085427136
479,52|22,0.11036789297658862,0.11036789297658862,0.7792642140468227
480,52|33,0.1658291457286432,0.1658291457286432,0.6683417085427136
481,52|42,0.1658291457286432,0.1658291457286432,0.6683417085427136
482,52|47,0.7228714524207012,0.05509181969949917,0.22203672787979967
483,52|48,0.05509181969949917,0.8898163606010017,0.05509181969949917
484,52|56,0.6683417085427136,0.1658291457286432,0.1658291457286432
485,52|59,0.06613226452905811,0.2665330661322645,0.6673346693386774
486,52|64,0.1658291457286432,0.1658291457286432,0.6683417085427136
487,52|69,0.11036789297658862,0.44481605351170567,0.44481605351170567
488,52|80,0.6683417085427136,0.1658291457286432,0.1658291457286432
489,52|81,0.1658291457286432,0.1658291457286432,0.6683417085427136
490,52|82,0.8345864661654135,0.08270676691729323,0.08270676691729323
491,52|83,0.06613226452905811,0.8677354709418837,0.06613226452905811
492,52|84,0.7337337337337337,0.03303303303303303,0.23323323323323322
493,52|85,0.1658291457286432,0.6683417085427136,0.1658291457286432
494,52|86,0.1658291457286432,0.1658291457286432,0.6683417085427136
495,52|87,0.6683417085427136,0.1658291457286432,0.1658291457286432
496,52|88,0.7792642140468227,0.11036789297658862,0.11036789297658862
497,52|89,0.05509181969949917,0.38898163606010017,0.5559265442404007
498,52|103,0.1658291457286432,0.1658291457286432,0.6683417085427136
499,53|17,0.1658291457286432,0.6683417085427136,0.1658291457286432
500,53|30,0.1658291457286432,0.6683417085427136,0.1658291457286432
501,53|31,0.08270676691729323,0.08270676691729323,0.8345864661654135
502,53|32,0.6113427856547122,0.3611342785654712,0.027522935779816515
503,53|33,0.6194563662374821,0.04721030042918455,0.3333333333333333
504,53|43,0.8677354709418837,0.06613226452905811,0.06613226452905811
505,53|45,0.6683417085427136,0.1658291457286432,0.1658291457286432
506,53|47,0.11036789297658862,0.11036789297658862,0.7792642140468227
507,53|56,0.3333333333333333,0.6194563662374821,0.04721030042918455
508,53|57,0.1658291457286432,0.6683417085427136,0.1658291457286432
509,53|62,0.6683417085427136,0.1658291457286432,0.1658291457286432
510,53|64,0.1658291457286432,0.1658291457286432,0.6683417085427136
511,53|76,0.6683417085427136,0.1658291457286432,0.1658291457286432
512,53|77,0.05509181969949917,0.22203672787979967,0.7228714524207012
513,53|83,0.1658291457286432,0.6683417085427136,0.1658291457286432
514,53|84,0.1658291457286432,0.1658291457286432,0.6683417085427136
515,53|86,0.11036789297658862,0.44481605351170567,0.44481605351170567
516,53|87,0.030027297543221112,0.21201091901728844,0.7579617834394904
517,53|88,0.08270676691729323,0.5839598997493735,0.3333333333333333
518,53|89,0.47639484978540775,0.19027181688125894,0.3333333333333333
519,53|90,0.1658291457286432,0.1658291457286432,0.6683417085427136
520,53|102,0.6683417085427136,0.1658291457286432,0.1658291457286432
521,53|103,0.05509181969949917,0.05509181969949917,0.8898163606010017
522,53|104,0.1658291457286432,0.6683417085427136,0.1658291457286432
523,54|17,0.06613226452905811,0.4669338677354709,0.4669338677354709
524,54|21,0.1658291457286432,0.6683417085427136,0.1658291457286432
525,54|22,0.3333333333333333,0.5839598997493735,0.08270676691729323
526,54|33,0.1658291457286432,0.1658291457286432,0.6683417085427136
527,54|46,0.44481605351170567,0.44481605351170567,0.11036789297658862
528,54|57,0.1658291457286432,0.1658291457286432,0.6683417085427136
529,54|62,0.1658291457286432,0.6683417085427136,0.1658291457286432
530,54|63,0.08270676691729323,0.5839598997493735,0.3333333333333333
531,54|65,0.1658291457286432,0.1658291457286432,0.6683417085427136
532,54|71,0.6683417085427136,0.1658291457286432,0.1658291457286432
533,54|80,0.6683417085427136,0.1658291457286432,0.1658291457286432
534,54|81,0.6683417085427136,0.1658291457286432,0.1658291457286432
535,54|82,0.1658291457286432,0.1658291457286432,0.6683417085427136
536,54|86,0.6683417085427136,0.1658291457286432,0.1658291457286432
537,54|87,0.8338338338338338,0.03303303303303303,0.13313313313313313
538,54|88,0.03670745272525028,0.7041156840934372,0.25917686318131256
539,54|89,0.4445371142618849,0.027522935779816515,0.5279399499582986
540,54|90,0.03303303303303303,0.03303303303303303,0.9339339339339339
541,54|91,0.1658291457286432,0.1658291457286432,0.6683417085427136
542,54|92,0.1658291457286432,0.6683417085427136,0.1658291457286432
543,54|97,0.1658291457286432,0.1658291457286432,0.6683417085427136
544,54|98,0.06613226452905811,0.06613226452905811,0.8677354709418837
545,54|99,0.1658291457286432,0.6683417085427136,0.1658291457286432
546,54|100,0.1658291457286432,0.6683417085427136,0.1658291457286432
547,54|101,0.1658291457286432,0.1658291457286432,0.6683417085427136
548,54|102,0.1658291457286432,0.6683417085427136,0.1658291457286432
549,54|103,0.06613226452905811,0.6673346693386774,0.2665330661322645
550,54|104,0.1658291457286432,0.1658291457286432,0.6683417085427136
551,55|21,0.11036789297658862,0.7792642140468227,0.11036789297658862
552,55|33,0.1658291457286432,0.1658291457286432,0.6683417085427136
553,55|39,0.8338338338338338,0.03303303303303303,0.13313313313313313
554,55|46,0.9173967459324155,0.04130162703379224,0.04130162703379224
555,55|47,0.04130162703379224,0.04130162703379224,0.9173967459324155
556,55|50,0.3333333333333333,0.3333333333333333,0.3333333333333333
557,55|54,0.1658291457286432,0.6683417085427136,0.1658291457286432
558,55|57,0.8345864661654135,0.08270676691729323,0.08270676691729323
559,55|58,0.08270676691729323,0.5839598997493735,0.3333333333333333
560,55|62,0.6683417085427136,0.1658291457286432,0.1658291457286432
561,55|63,0.9173967459324155,0.04130162703379224,0.04130162703379224
562,55|64,0.1658291457286432,0.6683417085427136,0.1658291457286432
563,55|68,0.08270676691729323,0.3333333333333333,0.5839598997493735
564,55|79,0.1658291457286432,0.1658291457286432,0.6683417085427136
565,55|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
566,55|88,0.1658291457286432,0.1658291457286432,0.6683417085427136
567,55|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
568,55|90,0.47639484978540775,0.47639484978540775,0.04721030042918455
569,55|91,0.11036789297658862,0.11036789297658862,0.7792642140468227
570,55|96,0.1658291457286432,0.6683417085427136,0.1658291457286432
571,55|97,0.6670838548185232,0.04130162703379224,0.29161451814768463
572,55|98,0.5279399499582986,0.19432860717264389,0.27773144286905754
573,55|99,0.8345864661654135,0.08270676691729323,0.08270676691729323
574,55|100,0.06613226452905811,0.6673346693386774,0.2665330661322645
575,55|101,0.05509181969949917,0.05509181969949917,0.8898163606010017
576,55|102,0.11036789297658862,0.11036789297658862,0.7792642140468227
577,55|106,0.1658291457286432,0.6683417085427136,0.1658291457286432
578,55|107,0.6683417085427136,0.1658291457286432,0.1658291457286432
579,56|18,0.7792642140468227,0.11036789297658862,0.11036789297658862
580,56|19,0.04130162703379224,0.04130162703379224,0.9173967459324155
581,56|20,0.1658291457286432,0.1658291457286432,0.6683417085427136
582,56|23,0.1658291457286432,0.6683417085427136,0.1658291457286432
583,56|34,0.44481605351170567,0.11036789297658862,0.44481605351170567
584,56|36,0.6683417085427136,0.1658291457286432,0.1658291457286432
585,56|45,0.6194563662374821,0.19027181688125894,0.19027181688125894
586,56|46,0.3611342785654712,0.19432860717264389,0.4445371142618849
587,56|47,0.04721030042918455,0.7625178826895564,0.19027181688125894
588,56|57,0.1658291457286432,0.1658291457286432,0.6683417085427136
589,56|58,0.2665330661322645,0.4669338677354709,0.2665330661322645
590,56|62,0.1658291457286432,0.1658291457286432,0.6683417085427136
591,56|71,0.1658291457286432,0.1658291457286432,0.6683417085427136
592,56|77,0.6194563662374821,0.3333333333333333,0.04721030042918455
593,56|86,0.6683417085427136,0.1658291457286432,0.1658291457286432
594,56|91,0.9173967459324155,0.04130162703379224,0.04130162703379224
595,56|92,0.14794215795328142,0.25917686318131256,0.592880978865406
596,56|93,0.1658291457286432,0.1658291457286432,0.6683417085427136
597,56|94,0.1658291457286432,0.6683417085427136,0.1658291457286432
598,56|95,0.08270676691729323,0.08270676691729323,0.8345864661654135
599,56|97,0.47639484978540775,0.19027181688125894,0.3333333333333333
600,56|98,0.10238645111624327,0.8722093918398768,0.025404157043879907
601,56|99,0.9491916859122401,0.025404157043879907,0.025404157043879907
602,56|100,0.8722093918398768,0.10238645111624327,0.025404157043879907
603,56|101,0.4103156274056967,0.5642802155504234,0.025404157043879907
604,56|102,0.08270676691729323,0.8345864661654135,0.08270676691729323
605,56|103,0.1658291457286432,0.1658291457286432,0.6683417085427136
606,56|104,0.11036789297658862,0.44481605351170567,0.44481605351170567
607,56|107,0.06613226452905811,0.8677354709418837,0.06613226452905811
608,56|108,0.6683417085427136,0.1658291457286432,0.1658291457286432
609,57|5,0.11036789297658862,0.7792642140468227,0.11036789297658862
610,57|14,0.1658291457286432,0.6683417085427136,0.1658291457286432
611,57|18,0.05509181969949917,0.5559265442404007,0.38898163606010017
612,57|19,0.02358827734095783,0.8813438170121515,0.09506790564689065
613,57|34,0.5759781619654231,0.3939945404913558,0.030027297543221112
614,57|42,0.1658291457286432,0.1658291457286432,0.6683417085427136
615,57|43,0.05509181969949917,0.8898163606010017,0.05509181969949917
616,57|45,0.7922403003754693,0.16645807259073842,0.04130162703379224
617,57|46,0.3333333333333333,0.23323323323323322,0.43343343343343343
618,57|53,0.8677354709418837,0.06613226452905811,0.06613226452905811
619,57|54,0.06613226452905811,0.2665330661322645,0.6673346693386774
620,57|56,0.6683417085427136,0.1658291457286432,0.1658291457286432
621,57|58,0.7792642140468227,0.11036789297658862,0.11036789297658862
622,57|61,0.8677354709418837,0.06613226452905811,0.06613226452905811
623,57|70,0.8898163606010017,0.05509181969949917,0.05509181969949917
624,57|71,0.43343343343343343,0.43343343343343343,0.13313313313313313
625,57|72,0.1658291457286432,0.6683417085427136,0.1658291457286432
626,57|77,0.6683417085427136,0.1658291457286432,0.1658291457286432
627,57|87,0.6683417085427136,0.1658291457286432,0.1658291457286432
628,57|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
629,57|91,0.2665330661322645,0.6673346693386774,0.06613226452905811
630,57|92,0.12101910828025478,0.030027297543221112,0.848953594176524
631,57|93,0.6683417085427136,0.1658291457286432,0.1658291457286432
632,57|96,0.04130162703379224,0.9173967459324155,0.04130162703379224
633,57|97,0.48164627363737483,0.48164627363737483,0.03670745272525028
634,57|98,0.9491916859122401,0.025404157043879907,0.025404157043879907
635,57|99,0.8813438170121515,0.09506790564689065,0.02358827734095783
636,57|100,0.6669049320943531,0.16654753395282346,0.16654753395282346
637,57|101,0.02358827734095783,0.6669049320943531,0.30950679056468905
638,57|102,0.05509181969949917,0.05509181969949917,0.8898163606010017
639,57|108,0.3333333333333333,0.5839598997493735,0.08270676691729323
640,57|111,0.11036789297658862,0.7792642140468227,0.11036789297658862
641,58|15,0.1658291457286432,0.6683417085427136,0.1658291457286432
642,58|17,0.11036789297658862,0.11036789297658862,0.7792642140468227
643,58|18,0.03670745272525028,0.03670745272525028,0.9265850945494994
644,58|19,0.05509181969949917,0.5559265442404007,0.38898163606010017
645,58|31,0.11036789297658862,0.11036789297658862,0.7792642140468227
646,58|34,0.6683417085427136,0.1658291457286432,0.1658291457286432
647,58|43,0.8345864661654135,0.08270676691729323,0.08270676691729323
648,58|44,0.11036789297658862,0.11036789297658862,0.7792642140468227
649,58|47,0.1658291457286432,0.6683417085427136,0.1658291457286432
650,58|48,0.08270676691729323,0.8345864661654135,0.08270676691729323
651,58|54,0.7792642140468227,0.11036789297658862,0.11036789297658862
652,58|55,0.6683417085427136,0.1658291457286432,0.1658291457286432
653,58|58,0.6683417085427136,0.1658291457286432,0.1658291457286432
654,58|59,0.6683417085427136,0.1658291457286432,0.1658291457286432
655,58|61,0.1658291457286432,0.6683417085427136,0.1658291457286432
656,58|77,0.6683417085427136,0.1658291457286432,0.1658291457286432
657,58|83,0.1658291457286432,0.1658291457286432,0.6683417085427136
658,58|88,0.08270676691729323,0.8345864661654135,0.08270676691729323
659,58|89,0.11036789297658862,0.7792642140468227,0.11036789297658862
660,58|95,0.11036789297658862,0.7792642140468227,0.11036789297658862
661,58|96,0.12101910828025478,0.030027297543221112,0.848953594176524
662,58|97,0.4445371142618849,0.027522935779816515,0.5279399499582986
663,58|98,0.23802716225875625,0.5954253037884203,0.16654753395282346
